event_id,user_id,feature_used,event_date,session_duration_seconds
795,84,team_management,2025-02-01,768
796,84,reporting,2025-09-14,147
797,84,api_access,2025-05-16,994
798,84,reporting,2025-10-27,1544
799,84,data_export,2025-11-04,72
800,85,api_access,2024-06-09,2868
801,85,billing,2025-03-07,899
802,85,team_management,2026-01-24,2931
803,85,billing,2025-04-02,2476
804,85,data_export,2024-10-13,420
805,85,data_export,2025-08-17,243
806,85,reporting,2024-12-30,1958
807,85,notifications,2025-01-21,2777
808,85,billing,2025-09-28,3094
809,85,data_export,2024-03-11,1068
810,85,notifications,2025-06-24,1590
811,85,team_management,2024-11-29,2779
812,85,reporting,2025-02-07,2321
813,85,notifications,2024-03-07,764
814,85,reporting,2024-10-17,2093
815,85,api_access,2025-06-12,1947
816,85,data_export,2024-06-08,1329
817,85,notifications,2026-01-21,1803
818,85,api_access,2024-06-18,508
819,85,data_export,2024-12-10,553
820,85,api_access,2025-06-19,3093
821,85,team_management,2025-01-28,1188
822,85,notifications,2024-10-20,3427
823,85,notifications,2024-10-21,1312
824,85,reporting,2025-04-15,1322
825,85,reporting,2025-06-11,2306
826,85,billing,2025-11-28,3299
827,85,data_export,2025-04-19,803
828,85,data_export,2024-06-25,971
829,85,data_export,2024-07-30,1956
830,86,billing,2024-08-26,1943
831,86,data_export,2025-06-01,2057
832,86,team_management,2024-04-22,1490
833,86,team_management,2025-10-07,1904
834,86,data_export,2025-07-29,3494
835,86,data_export,2024-08-10,1461
836,86,reporting,2024-06-15,3586
837,86,reporting,2024-12-27,3449
838,86,billing,2024-08-31,2113
839,87,notifications,2025-12-23,46
840,87,notifications,2026-02-01,769
841,87,data_export,2026-01-18,1038
842,87,billing,2026-01-28,416
843,87,data_export,2026-01-07,1194
844,87,team_management,2025-12-11,1560
845,87,api_access,2025-12-09,659
846,87,data_export,2025-11-29,1915
847,87,team_management,2026-01-26,2603
848,87,notifications,2025-12-30,2725
849,87,api_access,2025-11-26,209
850,87,api_access,2026-01-22,3026
851,87,reporting,2025-12-12,3565
852,87,billing,2025-12-02,1188
853,87,data_export,2026-01-06,3076
854,87,notifications,2025-12-05,2496
855,87,data_export,2026-01-13,1663
856,87,reporting,2025-12-28,1013
857,87,data_export,2026-01-16,114
858,87,reporting,2025-12-22,1621
859,87,api_access,2026-01-16,2680
860,87,data_export,2025-12-15,1252
861,87,team_management,2026-01-27,3044
862,88,billing,2025-12-30,2501
863,88,api_access,2024-11-30,2755
864,88,api_access,2024-11-12,2129
865,89,team_management,2025-09-04,1619
866,89,api_access,2025-08-21,2336
867,89,team_management,2025-12-26,399
868,89,api_access,2025-06-27,2544
869,89,team_management,2024-10-28,2613
870,89,data_export,2025-07-01,195
871,89,api_access,2025-09-28,1928
872,89,billing,2024-12-06,2840
873,89,team_management,2024-09-26,2189
874,89,billing,2026-01-25,2179
875,89,api_access,2024-07-15,1947
876,89,data_export,2025-07-12,3313
877,89,api_access,2025-08-23,638
878,89,billing,2024-08-29,1260
879,89,notifications,2024-12-31,1781
880,89,notifications,2025-02-17,225
881,89,data_export,2025-11-06,214
882,89,data_export,2025-09-28,2121
883,89,team_management,2025-06-30,417
884,89,billing,2025-08-09,2980
885,89,api_access,2025-11-24,1485
886,90,notifications,2025-09-22,96
887,90,billing,2025-09-26,2739
888,90,reporting,2025-11-10,3250
889,90,team_management,2025-10-05,215
890,90,team_management,2025-09-22,2915
891,90,api_access,2025-10-20,2435
892,90,billing,2025-11-09,1872
893,90,api_access,2025-10-15,3599
894,90,reporting,2025-10-05,788
895,90,billing,2025-09-22,2504
896,90,billing,2025-10-15,465
897,90,notifications,2025-11-06,103
898,90,team_management,2025-09-12,507
899,90,reporting,2025-09-13,2716
900,91,billing,2025-05-31,1689
901,91,billing,2025-12-19,2495
902,91,api_access,2025-06-27,2563
903,91,api_access,2025-11-07,2858
904,91,billing,2026-01-04,2795
905,91,api_access,2025-03-25,388
906,91,reporting,2024-06-22,86
907,91,data_export,2024-08-28,3372
908,91,billing,2024-03-02,800
909,91,reporting,2024-03-13,2000
910,91,reporting,2025-12-10,2691
911,91,team_management,2024-10-19,3479
912,91,notifications,2025-11-17,811
913,91,api_access,2024-05-13,3182
914,91,reporting,2025-06-03,1971
915,91,data_export,2025-04-22,507
916,91,reporting,2024-08-03,3056
917,91,team_management,2025-05-15,1961
918,91,team_management,2024-03-06,2427
919,91,reporting,2024-10-20,1237
920,91,team_management,2025-09-20,238
921,91,data_export,2025-01-21,450
922,91,billing,2025-11-21,1798
923,91,team_management,2025-04-15,3049
924,91,notifications,2025-09-29,3024
925,91,api_access,2025-09-04,181
926,91,team_management,2025-06-28,2021
927,91,notifications,2025-07-24,2998
928,91,billing,2025-11-02,3375
929,91,reporting,2025-06-28,2955
930,92,data_export,2026-01-06,1758
931,92,api_access,2026-01-09,2296
932,92,api_access,2025-12-08,2685
933,92,team_management,2025-12-30,508
934,92,notifications,2026-01-04,2676
935,92,team_management,2025-12-26,2887
936,92,data_export,2025-12-31,690
937,92,billing,2025-12-22,817
938,92,api_access,2026-01-03,1824
939,92,notifications,2025-12-18,929
940,92,billing,2026-01-10,1419
941,92,notifications,2026-01-31,3525
942,92,billing,2026-01-26,2720
943,92,reporting,2026-01-02,1231
944,92,billing,2026-01-19,1628
945,92,billing,2025-12-30,2702
946,93,reporting,2025-11-13,2577
947,93,api_access,2025-07-01,2859
948,93,billing,2025-04-30,2007
949,94,reporting,2025-02-13,670
950,94,team_management,2025-09-23,443
951,94,team_management,2025-12-28,2052
952,94,reporting,2025-04-21,887
953,94,data_export,2025-08-29,104
954,94,api_access,2025-05-19,1492
955,94,reporting,2025-10-29,745
956,94,notifications,2026-01-14,160
957,94,data_export,2026-01-04,1413
958,94,data_export,2025-06-25,2559
959,94,data_export,2025-03-13,2331
960,94,team_management,2025-03-11,1086
961,94,api_access,2025-05-10,3181
962,94,notifications,2024-12-10,1125
963,94,billing,2025-02-02,2141
964,94,billing,2025-09-22,456
965,94,data_export,2025-11-13,1823
966,94,team_management,2025-12-31,3477
967,94,data_export,2025-12-08,463
968,95,notifications,2026-01-07,201
969,95,data_export,2025-07-29,714
970,95,data_export,2025-09-30,3597
971,95,api_access,2025-02-25,673
972,95,api_access,2025-11-19,2930
973,95,notifications,2025-06-26,2071
974,95,data_export,2025-11-22,661
975,95,api_access,2025-10-09,1400
976,95,reporting,2026-01-05,533
977,95,reporting,2026-01-20,1828
978,95,data_export,2025-06-12,1034
979,95,team_management,2026-01-13,1428
980,95,notifications,2025-04-07,731
981,95,api_access,2024-12-25,1555
982,95,team_management,2025-11-13,1507
983,95,billing,2025-09-30,1035
984,95,notifications,2025-01-28,1757
985,95,reporting,2025-12-20,595
986,96,team_management,2025-11-03,1909
987,96,billing,2025-11-30,1511
988,96,team_management,2025-07-28,626
989,96,billing,2025-07-23,3332
990,97,api_access,2025-10-13,1319
991,97,reporting,2026-01-02,1807
992,97,team_management,2025-10-07,3139
993,97,billing,2025-10-01,2657
994,97,notifications,2025-10-30,266
995,97,team_management,2025-12-06,1676
996,97,billing,2025-12-08,3072
997,97,api_access,2025-12-11,62
998,97,notifications,2025-12-02,2530
999,97,billing,2025-10-29,1684
1000,97,billing,2026-01-14,870
1001,97,billing,2026-01-13,1444
1002,97,reporting,2026-01-03,1265
1003,97,data_export,2025-10-13,2231
1004,97,team_management,2025-12-16,3000
1005,97,notifications,2025-10-24,2245
1006,97,reporting,2025-12-03,410
1007,98,api_access,2025-08-16,2165
1008,98,billing,2025-04-30,685
1009,98,data_export,2024-11-18,3292
1010,98,notifications,2025-08-10,1089
1011,98,api_access,2025-03-10,3005
1012,98,notifications,2025-06-11,482
1013,99,api_access,2026-01-29,1093
1014,99,notifications,2025-10-12,1481
1015,99,data_export,2025-01-27,3128
1016,99,data_export,2025-10-24,1868
1017,99,notifications,2025-04-26,3048
1018,100,api_access,2025-12-17,997
1019,100,notifications,2026-01-27,987
1020,100,api_access,2025-10-25,1195
1021,100,billing,2025-07-09,1576
1022,100,billing,2026-01-20,1044
1023,100,api_access,2025-06-21,2145
1024,100,api_access,2025-08-05,1890
1025,100,reporting,2025-06-18,2944
1026,100,team_management,2025-12-02,365
1027,100,data_export,2025-06-15,1770
1028,100,team_management,2025-07-04,909
1029,100,data_export,2025-12-13,1542
1030,100,team_management,2026-01-23,2439
1031,100,team_management,2026-01-19,1110
1032,100,billing,2026-01-09,1764
1033,101,team_management,2025-12-04,3027
1034,101,reporting,2025-09-25,621
1035,101,reporting,2025-10-18,2015
1036,101,team_management,2025-12-10,559
1037,101,notifications,2025-12-08,3565
1038,101,data_export,2025-10-24,2874
1039,101,team_management,2025-08-04,1968
1040,101,billing,2025-06-19,672
1041,101,api_access,2025-11-01,516
1042,101,team_management,2025-11-12,481
1043,101,api_access,2025-07-11,2371
1044,101,data_export,2025-08-24,2171
1045,101,data_export,2025-07-20,1551
1046,101,api_access,2025-08-28,1272
1047,101,team_management,2025-08-25,144
1048,101,reporting,2025-12-30,612
1049,101,notifications,2025-12-28,1757
1050,101,api_access,2025-06-23,1191
1051,101,reporting,2025-08-05,3385
1052,101,team_management,2025-12-17,38
1053,101,notifications,2025-07-12,1458
1054,101,data_export,2025-06-28,1740
1055,101,notifications,2025-10-12,1298
1056,101,team_management,2025-11-02,1413
1057,101,team_management,2025-12-28,1976
1058,101,billing,2026-01-10,3444
1059,101,reporting,2025-11-13,3150
1060,101,notifications,2025-07-16,2636
1061,101,team_management,2025-10-06,2762
1062,102,billing,2025-01-27,1362
1063,102,notifications,2024-11-27,2751
1064,102,team_management,2025-10-21,983
1065,102,api_access,2025-10-06,2245
1066,102,billing,2024-10-13,1844
1067,102,billing,2025-06-08,392
1068,102,billing,2025-02-13,131
1069,102,notifications,2025-07-10,2672
1070,102,billing,2025-01-01,2321
1071,102,reporting,2024-11-23,2564
1072,102,notifications,2024-10-21,2167
1073,102,team_management,2025-03-09,2088
1074,102,data_export,2024-09-16,2726
1075,102,data_export,2025-02-28,1156
1076,102,reporting,2025-03-26,3428
1077,102,data_export,2025-11-25,3335
1078,102,team_management,2025-07-22,2442
1079,102,team_management,2024-10-13,3560
1080,102,api_access,2024-09-20,1820
1081,102,team_management,2025-02-28,128
1082,102,team_management,2025-07-18,1083
1083,102,data_export,2024-11-29,436
1084,102,api_access,2025-02-16,619
1085,102,api_access,2025-03-03,3176
1086,102,reporting,2024-11-27,1286
1087,102,billing,2025-10-19,723
1088,102,notifications,2024-10-27,1362
1089,102,data_export,2025-03-01,2951
1090,102,api_access,2024-10-26,1627
1091,103,reporting,2024-12-18,1720
1092,104,team_management,2024-12-04,3420
1093,104,data_export,2024-07-16,859
1094,104,notifications,2024-11-15,2430
1095,104,team_management,2024-11-12,2113
1096,104,team_management,2025-08-13,501
1097,104,data_export,2024-12-15,1333
1098,104,notifications,2025-07-03,1697
1099,104,team_management,2024-05-21,148
1100,104,billing,2025-05-06,987
1101,104,api_access,2024-04-03,2299
1102,105,data_export,2026-01-26,1038
1103,105,notifications,2026-01-31,2698
1104,105,api_access,2025-12-22,2357
1105,105,team_management,2026-01-09,373
1106,105,notifications,2026-01-23,863
1107,105,api_access,2025-12-23,2243
1108,105,reporting,2025-12-24,2231
1109,105,notifications,2026-01-10,1880
1110,105,data_export,2025-12-16,3358
1111,105,notifications,2026-01-12,1214
1112,105,reporting,2026-01-24,32
1113,105,team_management,2025-12-17,1149
1114,105,api_access,2026-01-21,3468
1115,105,team_management,2026-01-26,1469
1116,106,notifications,2025-11-15,3473
1117,106,api_access,2025-12-04,216
1118,106,billing,2025-11-12,2217
1119,106,api_access,2025-11-06,397
1120,106,billing,2025-11-27,533
1121,106,billing,2025-11-10,2309
1122,106,team_management,2025-11-19,893
1123,106,api_access,2025-12-04,2823
1124,106,billing,2025-11-23,1100
1125,106,api_access,2025-11-30,1037
1126,106,api_access,2025-11-22,892
1127,106,notifications,2025-12-01,1375
1128,106,billing,2025-11-03,577
1129,106,notifications,2025-11-02,1981
1130,106,data_export,2025-11-02,2785
1131,106,team_management,2025-11-13,2306
1132,106,team_management,2025-12-03,2234
1133,106,billing,2025-11-07,2697
1134,106,notifications,2025-11-06,156
1135,106,billing,2025-11-30,535
1136,107,notifications,2025-07-19,1496
1137,107,reporting,2025-07-30,3467
1138,107,data_export,2024-07-07,1925
1139,107,reporting,2025-07-13,1850
1140,107,reporting,2024-07-08,3073
1141,107,api_access,2024-07-19,2817
1142,107,reporting,2025-06-30,398
1143,107,billing,2025-05-05,935
1144,107,team_management,2025-02-23,1516
1145,107,api_access,2024-08-05,2048
1146,107,data_export,2025-01-29,833
1147,107,data_export,2025-08-08,3593
1148,107,notifications,2025-04-09,2079
1149,107,reporting,2025-11-16,2290
1150,107,billing,2025-01-13,3056
1151,107,billing,2026-01-29,2825
1152,107,reporting,2026-01-28,297
1153,107,billing,2024-11-07,296
1154,107,api_access,2024-11-06,2364
1155,107,notifications,2025-02-17,3015
1156,107,reporting,2025-04-05,3502
1157,107,billing,2024-07-22,2806
1158,107,notifications,2025-12-26,1065
1159,107,team_management,2026-01-23,38
1160,107,billing,2025-09-09,2787
1161,107,api_access,2024-08-21,1801
1162,108,data_export,2025-01-30,2815
1163,108,team_management,2025-06-04,2059
1164,108,notifications,2025-03-16,3138
1165,108,billing,2024-10-04,949
1166,109,team_management,2025-10-05,2210
1167,109,api_access,2025-11-17,51
1168,109,reporting,2025-11-03,1400
1169,109,notifications,2025-08-15,3338
1170,109,billing,2025-08-01,954
1171,109,team_management,2026-01-18,334
1172,109,reporting,2025-09-27,703
1173,109,api_access,2025-10-18,287
1174,109,billing,2026-01-02,426
1175,109,team_management,2025-08-02,1799
1176,109,notifications,2025-08-01,3295
1177,109,api_access,2026-01-02,3472
1178,109,reporting,2025-09-28,471
1179,109,reporting,2025-11-24,1425
1180,109,api_access,2025-08-08,2158
1181,109,data_export,2025-09-24,3207
1182,110,team_management,2025-11-05,3159
1183,110,billing,2025-06-24,1858
1184,110,data_export,2025-10-26,380
1185,110,data_export,2025-06-15,1575
1186,110,billing,2025-08-19,296
1187,110,reporting,2025-12-17,283
1188,110,team_management,2026-01-21,254
1189,110,notifications,2025-08-16,2594
1190,110,data_export,2025-09-18,447
1191,110,data_export,2025-11-20,2320
1192,110,api_access,2025-06-13,3511
1193,110,team_management,2025-09-05,422
1194,110,team_management,2025-11-05,984
1195,110,notifications,2026-01-07,3255
1196,111,team_management,2025-09-18,1931
1197,111,notifications,2025-08-23,2566
1198,111,api_access,2024-09-22,2696
1199,111,team_management,2024-07-07,2148
1200,111,notifications,2025-05-13,818
1201,111,data_export,2024-09-29,80
1202,111,notifications,2024-08-19,3263
1203,111,notifications,2024-12-26,546
1204,111,api_access,2025-11-14,1485
1205,111,team_management,2025-08-16,2998
1206,111,reporting,2025-09-09,1025
1207,111,data_export,2024-10-29,277
1208,111,api_access,2024-10-19,2424
1209,111,notifications,2025-08-31,2699
1210,111,api_access,2025-06-12,2420
1211,112,team_management,2024-11-24,1294
1212,112,api_access,2025-07-15,1222
1213,112,data_export,2025-03-17,2150
1214,112,billing,2025-07-07,2808
1215,112,data_export,2024-11-23,1002
1216,112,notifications,2025-05-27,3547
1217,112,team_management,2024-10-07,1438
1218,112,reporting,2024-12-19,2653
1219,112,reporting,2025-12-19,3246
1220,112,api_access,2024-10-15,805
1221,112,team_management,2025-08-17,2875
1222,112,team_management,2025-08-30,2486
1223,112,api_access,2025-08-30,3519
1224,112,notifications,2025-07-03,1404
1225,112,api_access,2025-07-22,1744
1226,112,reporting,2025-02-25,459
1227,112,data_export,2025-04-30,2061
1228,112,data_export,2024-12-31,2646
1229,112,billing,2025-01-02,973
1230,113,reporting,2025-12-21,1009
1231,113,billing,2025-12-03,3177
1232,113,api_access,2026-02-01,3336
1233,113,team_management,2026-01-05,870
1234,114,data_export,2025-03-04,1516
1235,114,data_export,2024-09-07,1495
1236,114,notifications,2024-09-27,501
1237,114,api_access,2025-01-20,1833
1238,114,billing,2025-03-15,2428
1239,114,data_export,2025-08-31,151
1240,114,reporting,2025-03-19,1193
1241,114,reporting,2025-02-22,1103
1242,114,api_access,2025-02-22,3501
1243,114,reporting,2025-05-06,832
1244,114,reporting,2024-09-19,3482
1245,115,data_export,2024-09-01,3435
1246,115,team_management,2024-10-08,2712
1247,115,api_access,2024-09-11,891
1248,116,reporting,2025-06-16,1544
1249,116,billing,2025-03-22,731
1250,116,notifications,2025-08-27,1806
1251,116,data_export,2024-05-11,621
1252,116,reporting,2024-07-17,815
1253,116,team_management,2025-09-02,2874
1254,116,api_access,2025-03-24,2485
1255,116,billing,2025-05-19,1031
1256,116,notifications,2024-04-22,2435
